postbox_osm_id,postbox_lat,postbox_lon,postbox_tags,mapillary_image_id,image_path,image_lat,image_lon,compass_angle,captured_at_epoch_ms,bearing_diff_deg
node/282614544,52.5340966,13.197987,"{""amenity"": ""post_box"", ""check_date"": ""2025-07-04"", ""check_date:collection_times"": ""2025-07-04"", ""collection_times"": ""Mo-Fr 17:00; Sa 14:00; Su 09:30"", ""count"": ""2"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Klosterstr. 3, 13581 Berlin"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""yes""}",149513743856426,images_filtered/postbox_node_282614544_img_149513743856426.jpg,52.534018658787,13.197836692769,104.67669134533,1562416980000,55.1
node/283223363,52.5499006,13.3577861,"{""amenity"": ""post_box"", ""check_date"": ""2026-03-24"", ""check_date:collection_times"": ""2026-03-24"", ""collection_times"": ""Mo-Fr 15:00; Sa 11:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Utrechter Str. 22, 13347 Berlin""}",1212801670001971,images_filtered/postbox_node_283223363_img_1212801670001971.jpg,52.550006574069,13.35806725548,265.80134250991,1729589773899,27.6
node/281775177,52.5568312,13.4306546,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 11:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Am Steinberg 14, 13086 Berlin""}",1018195079094128,images_filtered/postbox_node_281775177_img_1018195079094128.jpg,52.55698182625,13.430660739554,233.43926374729,1646756403182,52.0
node/286200272,52.5022744,13.4327415,"{""amenity"": ""post_box"", ""check_date"": ""2025-08-23"", ""check_date:collection_times"": ""2025-08-23"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:15"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Wrangelstr. 24, 10997 Berlin"", ""support"": ""pole""}",1001457627468574,images_filtered/postbox_node_286200272_img_1001457627468574.jpg,52.502499413725,13.432449689147,128.95479793444,1646813029211,12.8
node/289221106,52.4874921,13.476947,"{""amenity"": ""post_box"", ""check_date"": ""2026-09-02"", ""check_date:collection_times"": ""2026-09-02"", ""collection_times"": ""Mo-Fr 16:45; Sa 13:30"", ""operator"": ""Deutsche Post"", ""ref"": ""Alt Treptow, 12435 Berlin""}",1135409356935984,images_filtered/postbox_node_289221106_img_1135409356935984.jpg,52.487466599972,13.4769331,0,1560086346000,18.4
node/292092376,52.5244271,13.4653081,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-05-11"", ""collection_times"": ""Mo-Fr 18:00; Sa 12:15"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Storkower Str. 207, 10369 Berlin""}",1038637524617204,images_filtered/postbox_node_292092376_img_1038637524617204.jpg,52.524248,13.465683,287,1733826229113,21.1
node/294095295,52.501686,13.3133317,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-08-23"", ""collection_times"": ""Mo-Fr 15:00; Sa 15:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Leibnizstr. 53, 10629 Berlin""}",603163494811340,images_filtered/postbox_node_294095295_img_603163494811340.jpg,52.501951400002,13.3132895,190.38947105408,1659811639407,15.9
node/296294434,52.4214418,13.3223951,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 13:45,17:30; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Am Pfarracker/Schöffenstr., 12209 Berlin""}",147414694062000,images_filtered/postbox_node_296294434_img_147414694062000.jpg,52.421621287912,13.322620165934,259.7100536041,1502731619104,42.3
node/296294434,52.4214418,13.3223951,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 13:45,17:30; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Am Pfarracker/Schöffenstr., 12209 Berlin""}",772916850085624,images_filtered/postbox_node_296294434_img_772916850085624.jpg,52.421626718744,13.322748455741,266.02922820312,1502731616892,36.7
node/298116135,52.4779662,13.1968587,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""check_date"": ""2025-01-12"", ""collection_times"": ""Mo-Sa 09:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""post_box:type"": ""lamp"", ""ref"": ""Havelchaussee, 14193 Berlin""}",460130205062745,images_filtered/postbox_node_298116135_img_460130205062745.jpg,52.477788888889,13.197269444444,299,1450871829000,6.3
